customer_id,segment,churn_risk,recommendation,priority,reason,score,confidence,generated_at
CUST_2622,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.659672
CUST_2623,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.659697
CUST_2624,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.659720
CUST_2625,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.659743
CUST_2626,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.659766
CUST_2627,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.659788
CUST_2628,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.659811
CUST_2629,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.659834
CUST_2630,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.659857
CUST_2631,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.659880
CUST_2632,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.659903
CUST_2633,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.659925
CUST_2634,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.659948
CUST_2635,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.659975
CUST_2636,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.659998
CUST_2637,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.660021
CUST_2638,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.660044
CUST_2639,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.660067
CUST_2640,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.660089
CUST_2641,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.660112
CUST_2642,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.660135
CUST_2643,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.660158
CUST_2644,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.660181
CUST_2645,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.660204
CUST_2646,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.660227
CUST_2647,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.660251
CUST_2648,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.660274
CUST_2649,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.660297
CUST_2650,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.660320
CUST_2651,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.660343
CUST_2652,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.660366
CUST_2653,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.660389
CUST_2654,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.660411
CUST_2655,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.660434
CUST_2656,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.660457
CUST_2657,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.660480
CUST_2658,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.660502
CUST_2659,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.660525
CUST_2660,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.660548
CUST_2661,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.660571
CUST_2662,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.660594
CUST_2663,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.660617
CUST_2664,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.660640
CUST_2665,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.660663
CUST_2666,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.660685
CUST_2667,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.660709
CUST_2668,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.660732
CUST_2669,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.660755
CUST_2670,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.660778
CUST_2671,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.660801
CUST_2672,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.660824
CUST_2673,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.660847
CUST_2674,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.660870
CUST_2675,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.660893
CUST_2676,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.660916
CUST_2677,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.660939
CUST_2678,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.660961
CUST_2679,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.660984
CUST_2680,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.661007
CUST_2681,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.661030
CUST_2682,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.661053
CUST_2683,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.661076
CUST_2684,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.661099
CUST_2685,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.661122
CUST_2686,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.661145
CUST_2687,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.661168
CUST_2688,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.661191
CUST_2689,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.661214
CUST_2690,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.661236
CUST_2691,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.661259
CUST_2692,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.661282
CUST_2693,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.661305
CUST_2694,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.661328
CUST_2695,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.661351
CUST_2696,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.661374
CUST_2697,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.661397
CUST_2698,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.661420
CUST_2699,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.661442
CUST_2700,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.661467
CUST_2701,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.661490
CUST_2702,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.661513
CUST_2703,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.661535
CUST_2704,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.661558
CUST_2705,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.661581
CUST_2706,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.661604
CUST_2707,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.661627
CUST_2708,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.661650
CUST_2709,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.661673
CUST_2710,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.661696
CUST_2711,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.661719
CUST_2712,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.661742
CUST_2713,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.661765
CUST_2714,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.661788
CUST_2715,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.661811
CUST_2716,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.661834
CUST_2717,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.661856
CUST_2718,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.661879
CUST_2719,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.661902
CUST_2720,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.661925
CUST_2721,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.661948
CUST_2722,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.661971
CUST_2723,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.661993
CUST_2724,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.662016
CUST_2725,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662039
CUST_2726,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.662067
CUST_2727,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662090
CUST_2728,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.662113
CUST_2729,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662136
CUST_2730,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.662158
CUST_2731,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662181
CUST_2732,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.662204
CUST_2733,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662227
CUST_2734,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662249
CUST_2735,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662272
CUST_2736,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.662295
CUST_2737,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.662318
CUST_2738,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.662341
CUST_2739,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.662363
CUST_2740,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662386
CUST_2741,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662409
CUST_2742,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662440
CUST_2743,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662463
CUST_2744,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662486
CUST_2745,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.662509
CUST_2746,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662531
CUST_2747,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.662554
CUST_2748,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.662577
CUST_2749,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662600
CUST_2750,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.662622
CUST_2751,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662645
CUST_2752,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.662668
CUST_2753,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662691
CUST_2754,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662714
CUST_2755,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662737
CUST_2756,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.662760
CUST_2757,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662782
CUST_2758,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662805
CUST_2759,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.662828
CUST_2760,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.662851
CUST_2761,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662874
CUST_2762,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662897
CUST_2763,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.662919
CUST_2764,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662942
CUST_2765,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.662965
CUST_2766,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.662988
CUST_2767,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.663015
CUST_2768,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.663038
CUST_2769,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.663061
CUST_2770,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.663084
CUST_2771,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.663107
CUST_2772,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.663130
CUST_2773,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.663153
CUST_2774,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.663176
CUST_2775,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.663199
CUST_2776,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.663222
CUST_2777,Low Value,High,Retention_Save,Medium,Customer at risk of churn,0.82,High,2026-03-25T21:34:50.663245
CUST_2778,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.663268
CUST_2779,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.663291
CUST_2780,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.663314
CUST_2781,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.663337
CUST_2782,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.663359
CUST_2783,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.663382
CUST_2784,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.663405
CUST_2785,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.663428
CUST_2786,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.663451
CUST_2787,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.663473
CUST_2788,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.663496
CUST_2789,Low Value,Medium,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.663519
CUST_2790,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.663542
CUST_2791,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.663565
CUST_2792,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.663587
CUST_2793,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.663610
CUST_2794,Low Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.663633
CUST_2795,High Value,Low,VIP_Upsell,Medium,"High value, engaged customer",0.78,Medium,2026-03-25T21:34:50.663656
CUST_2796,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.663679
CUST_2797,Mid Value,Low,CrossSell,Medium,Engaged mid-value customer,0.72,Medium,2026-03-25T21:34:50.663702
CUST_2798,Mid Value,Low,No_Action,Low,No immediate action required,0.2,Low,2026-03-25T21:34:50.663724
CUST_2799,Low Value,Medium,Onboarding,High,Low engagement customer with no purchases,0.88,High,2026-03-25T21:34:50.663747
